edad,antiguedad_meses,ingreso_estimado,num_lineas,descuento_activo,importe_total,dias_retraso_pago,impago_flag,importe_mes_anterior,consumo_mes_anterior,retraso_mes_anterior,impago_mes_anterior,media_importe_3m,media_retraso_3m,impagos_3m,cambio_consumo,subida_factura,variacion_consumo_pct,stress_calidad_lag,incidencia_masiva_lag,churn_real,churn_predicho,probabilidad_churn,tipo_error
45.0,23.0,2862.0,1,1,32.84,0,0,32.32000000000001,0.0,0.0,0.0,31.813333333333393,0.0,0.0,0.0,0.519999999999996,0.0,0.5166,0,0,1,0.575107843809691,Falso positivo
34.0,61.0,4624.0,3,0,258.08000000000004,0,0,256.57,5.71,0.0,0.0,258.00666666666683,0.0,0.0,1.5099999999999998,1.5100000000000477,0.264,0.2421,0,1,0,0.2055340505646148,Falso negativo
43.0,32.0,1822.0,4,0,85.47,0,0,85.47,0.0,0.0,0.0,85.47,0.0,0.0,0.0,0.0,0.0,0.4061,0,0,1,0.5398740864226006,Falso positivo
18.0,16.0,5622.0,2,1,74.79,0,0,70.16,0.0,0.0,0.0,68.7233333333334,0.0,0.0,0.0,4.63000000000001,0.0,0.2007,0,0,0,0.3530103676577013,Verdadero negativo
42.0,35.0,2522.0,1,0,71.04,0,0,71.04,0.0,0.0,0.0,71.48000000000013,9.0,1.0,0.0,0.0,0.0,0.3944,0,0,0,0.47632092744101256,Verdadero negativo
21.0,24.0,2422.0,2,0,45.81,0,0,45.790000000000006,5.02,0.0,0.0,42.92333333333326,5.666666666666667,1.0,0.020000000000000462,0.01999999999999602,0.004,0.5006,0,0,1,0.569380863499466,Falso positivo
39.0,18.0,2723.0,2,0,92.19,0,0,96.68,4.49,0.0,0.0,94.60000000000007,0.0,0.0,-4.49,-4.490000000000009,-1.0,0.407,0,0,0,0.460715156698459,Verdadero negativo
21.0,62.0,3433.0,3,0,244.83,32,1,238.61,0.0,0.0,0.0,241.4566666666667,0.0,0.0,6.22,6.219999999999999,6.223,0.3307,0,0,0,0.3854962025616008,Verdadero negativo
57.0,28.0,2772.0,2,0,150.31,0,0,152.20999999999998,4.95,34.0,1.0,151.37666666666678,11.333333333333334,1.0,-1.9000000000000004,-1.8999999999999773,-0.384,0.5006,0,0,0,0.4817070576878267,Verdadero negativo
33.0,40.0,5651.0,3,0,262.46,0,0,259.38,7.95,0.0,0.0,255.89333333333354,0.0,0.0,3.079999999999999,3.079999999999984,0.386,0.3413,0,0,0,0.27800641848209473,Verdadero negativo
42.0,26.0,2515.0,2,0,143.84,0,0,142.19,2.35,0.0,0.0,140.62333333333328,0.0,0.0,1.65,1.6500000000000057,0.704,0.4807,0,0,1,0.5338063057966782,Falso positivo
42.0,40.0,3697.0,3,1,178.94,0,0,159.88,0.0,0.0,0.0,171.1733333333335,11.666666666666666,1.0,1.68,19.060000000000002,1.678,0.215,0,0,0,0.32105635668962795,Verdadero negativo
64.0,24.0,6635.0,3,0,114.68,0,0,114.68,0.0,0.0,0.0,118.96333333333344,0.0,0.0,0.0,0.0,0.0,0.4914,0,0,0,0.3150246747024422,Verdadero negativo
28.0,24.0,3832.0,3,0,257.38,26,1,269.78000000000003,15.47,0.0,0.0,267.3266666666667,0.0,0.0,-12.4,-12.400000000000034,-0.802,0.2151,0,1,0,0.3807667310796428,Falso negativo
55.0,32.0,2923.0,3,0,246.95,0,0,241.93,0.0,0.0,0.0,242.23333333333315,1.6666666666666667,1.0,5.02,5.019999999999982,5.019,0.2151,0,0,0,0.35717691606258606,Verdadero negativo
46.0,32.0,2287.0,2,0,122.63,0,0,122.63,0.0,0.0,0.0,122.63,0.0,0.0,0.0,0.0,0.0,0.7154,0,0,1,0.5370165448026846,Falso positivo
43.0,3.0,5158.0,2,1,55.370000000000005,0,0,59.43000000000001,0.0,0.0,0.0,60.749999999999886,7.0,1.0,0.0,-4.060000000000002,0.0,0.3267,0,0,0,0.33195717246150336,Verdadero negativo
48.0,26.0,2216.0,3,0,61.370000000000005,9,1,54.7,0.0,0.0,0.0,54.7,0.0,0.0,6.67,6.670000000000002,6.667,0.7327,0,0,1,0.5090425862684956,Falso positivo
51.0,27.0,2757.0,4,0,75.35,0,0,75.35,0.0,0.0,0.0,78.12000000000008,0.0,0.0,0.0,0.0,0.0,0.6551,0,0,1,0.6041682892919066,Falso positivo
20.0,40.0,5252.0,2,1,131.74,0,0,135.24,1.1,0.0,0.0,151.4266666666666,8.333333333333334,1.0,-1.1,-3.5,-1.0,0.3307,0,0,0,0.17720755696362936,Verdadero negativo
66.0,32.0,2740.0,1,0,18.0,0,0,18.0,0.0,0.0,0.0,24.130000000000056,0.0,0.0,0.0,0.0,0.0,0.3787,0,0,0,0.3948886181088839,Verdadero negativo
25.0,21.0,3095.0,2,1,115.17999999999998,0,0,125.47,0.0,0.0,0.0,123.16000000000001,0.0,0.0,3.39,-10.29000000000002,3.39,0.2359,0,0,0,0.32010907248074233,Verdadero negativo
24.0,12.0,3452.0,1,0,37.01,0,0,41.14,4.13,0.0,0.0,38.3866666666668,0.0,0.0,-4.13,-4.130000000000003,-1.0,0.3944,0,0,0,0.45875160246939456,Verdadero negativo
48.0,34.0,3237.0,4,0,89.66,0,0,89.92,0.26,0.0,0.0,89.74666666666691,0.0,0.0,-0.26,-0.2600000000000051,-0.263,0.3871,0,0,0,0.38657364956288076,Verdadero negativo
42.0,79.0,2317.0,2,0,162.85,0,0,159.09,0.0,0.0,0.0,159.09,0.0,0.0,3.76,3.759999999999991,3.765,0.3307,0,0,0,0.27596852584304815,Verdadero negativo
57.0,25.0,2850.0,2,0,94.51,0,0,92.6,0.0,0.0,0.0,92.7233333333334,0.0,0.0,1.91,1.9100000000000108,1.907,0.7327,0,0,1,0.5708141759295399,Falso positivo
49.0,22.0,4413.0,3,0,256.25,0,0,251.59,3.74,0.0,0.0,249.0966666666668,14.333333333333334,1.0,4.66,4.659999999999997,1.242,0.2359,0,0,0,0.29749634457624635,Verdadero negativo
37.0,55.0,2221.0,3,0,129.11,0,0,128.35,3.53,0.0,0.0,129.04666666666662,0.0,0.0,0.7600000000000002,0.7600000000000193,0.213,0.2151,0,0,0,0.25942886480124705,Verdadero negativo
49.0,83.0,1563.0,1,1,63.11000000000001,0,0,68.95,0.92,0.0,0.0,64.42999999999994,0.0,0.0,1.5,-5.839999999999996,1.5,0.6829,0,0,0,0.4862185332337862,Verdadero negativo
30.0,13.0,1913.0,2,1,137.74,0,0,152.53,3.44,0.0,0.0,149.41333333333355,0.0,0.0,-1.3199999999999998,-14.789999999999992,-0.385,0.3944,0,0,0,0.4565849105104867,Verdadero negativo
39.0,18.0,1786.0,1,0,43.85,25,1,42.97,0.0,0.0,0.0,42.97,0.0,0.0,0.88,0.8800000000000026,0.877,0.6829,0,0,1,0.5927057637526282,Falso positivo
31.0,72.0,6229.0,2,0,165.03,27,1,164.12,0.0,0.0,0.0,165.11333333333343,0.0,0.0,0.91,0.9099999999999966,0.908,0.3294,0,1,0,0.23051830330023676,Falso negativo
41.0,20.0,10522.0,5,0,131.02,0,0,128.37,4.12,0.0,0.0,128.2366666666665,0.0,0.0,2.6499999999999995,2.6500000000000057,0.642,0.2151,0,0,0,0.27315968157293197,Verdadero negativo
22.0,43.0,3828.0,3,0,245.45,0,0,245.45,0.0,0.0,0.0,245.45,0.0,0.0,0.0,0.0,0.0,0.239,0,0,0,0.2992417512501588,Verdadero negativo
25.0,46.0,3996.0,3,0,50.22,0,0,50.45,1.42,0.0,0.0,49.59666666666683,0.0,0.0,-0.22999999999999998,-0.23000000000000398,-0.16,0.2359,0,0,0,0.241708538061813,Verdadero negativo
26.0,36.0,2111.0,1,1,36.19,0,0,28.369999999999997,0.0,0.0,0.0,30.466666666666626,0.0,0.0,3.72,7.82,3.721,0.3871,0,0,0,0.36235304696915416,Verdadero negativo
50.0,47.0,1761.0,2,1,35.92999999999999,0,0,34.739999999999995,0.0,0.0,0.0,34.40999999999986,14.666666666666666,1.0,1.65,1.1899999999999977,1.649,0.6701,0,0,0,0.49817047492500505,Verdadero negativo
52.0,17.0,2811.0,1,0,25.67,29,1,22.77,0.0,0.0,0.0,22.77,11.333333333333334,1.0,2.9,2.900000000000002,2.902,0.3871,0,0,0,0.4318004551993397,Verdadero negativo
48.0,33.0,1978.0,2,0,122.43,0,0,122.43,0.0,0.0,0.0,122.43,0.0,0.0,0.0,0.0,0.0,0.407,0,0,0,0.4367018905688678,Verdadero negativo
45.0,22.0,3640.0,5,0,387.04,22,1,383.29,21.31,0.0,0.0,382.19000000000005,0.0,0.0,3.75,3.75,0.176,0.2317,0,0,0,0.3477766322547828,Verdadero negativo
34.0,30.0,2482.0,2,0,169.16,0,0,169.16,0.0,0.0,0.0,169.16,9.0,1.0,0.0,0.0,0.0,0.503,0,0,1,0.5435756215036558,Falso positivo
48.0,23.0,2412.0,1,0,15.89,27,1,15.89,0.0,0.0,0.0,15.936666666666705,0.0,0.0,0.0,0.0,0.0,0.5129,0,0,0,0.40307230131558386,Verdadero negativo
44.0,22.0,2228.0,3,1,191.74,0,0,173.68,6.03,0.0,0.0,169.02666666666667,0.0,0.0,8.07,18.060000000000002,1.339,0.3267,0,0,0,0.40769231207562534,Verdadero negativo
33.0,17.0,2570.0,4,1,265.51000000000005,0,0,271.74,4.68,0.0,0.0,289.52,0.0,0.0,0.6699999999999999,-6.229999999999961,0.143,0.2007,0,0,0,0.413924838114893,Verdadero negativo
31.0,13.0,7409.0,1,0,61.97,0,0,70.13,9.47,0.0,0.0,73.64999999999999,5.0,1.0,-8.16,-8.159999999999997,-0.862,0.3954,0,0,0,0.37299252925247267,Verdadero negativo
26.0,25.0,1875.0,2,0,48.97,20,1,48.97,0.0,0.0,0.0,49.78333333333335,26.0,2.0,0.0,0.0,0.0,0.7227,0,0,1,0.5805192851300852,Falso positivo
50.0,16.0,1635.0,2,0,39.88,0,0,41.18,1.3,0.0,0.0,40.36333333333362,0.0,0.0,-1.3,-1.2999999999999972,-1.0,0.7154,0,0,1,0.6737287643917133,Falso positivo
45.0,7.0,3827.0,1,0,21.03,0,0,20.44,0.0,0.0,0.0,20.766666666666648,0.0,0.0,0.59,0.5899999999999999,0.588,0.4061,0,0,1,0.5549325017868002,Falso positivo
28.0,49.0,3585.0,2,0,44.77,0,0,40.4,5.57,24.0,1.0,36.686666666666476,8.0,1.0,4.369999999999999,4.3700000000000045,0.784,0.3413,0,0,0,0.27343698155456325,Verdadero negativo
30.0,32.0,2719.0,1,0,41.3,0,0,41.3,0.0,0.0,0.0,41.3,0.0,0.0,0.0,0.0,0.0,0.6726,0,0,1,0.5433870073214986,Falso positivo
51.0,30.0,2384.0,2,1,151.23000000000002,0,0,151.56,6.89,0.0,0.0,141.94333333333336,0.0,0.0,-4.14,-0.3299999999999841,-0.601,0.7069,0,0,0,0.41912872277826874,Verdadero negativo
43.0,56.0,3782.0,3,1,186.73,0,0,187.7,7.12,0.0,0.0,183.66333333333333,0.0,0.0,-4.1899999999999995,-0.9699999999999989,-0.588,0.3267,0,0,0,0.30203996269779354,Verdadero negativo
39.0,10.0,2737.0,1,1,38.09,0,0,37.57,0.0,0.0,0.0,36.05333333333326,0.0,0.0,-0.0,0.5200000000000031,0.0,0.4164,0,0,1,0.5537215055943714,Falso positivo
36.0,19.0,4249.0,3,0,46.69,0,0,45.43,0.0,0.0,0.0,45.43,0.0,0.0,1.26,1.259999999999998,1.261,0.3307,0,0,0,0.4101616639770837,Verdadero negativo
35.0,50.0,2269.0,1,0,45.260000000000005,0,0,44.52,5.99,0.0,0.0,42.280000000000065,0.0,0.0,0.7400000000000002,0.740000000000002,0.122,0.3871,0,0,0,0.30429461512262773,Verdadero negativo
18.0,43.0,2731.0,1,0,75.6,0,0,75.6,0.0,0.0,0.0,76.00333333333332,0.0,0.0,0.0,0.0,0.0,0.4061,0,0,0,0.44855322211262655,Verdadero negativo
34.0,10.0,4404.0,2,0,164.99,0,0,161.34,0.0,0.0,0.0,161.34,0.0,0.0,3.65,3.6500000000000057,3.654,0.3413,0,0,0,0.371011860852354,Verdadero negativo
44.0,14.0,3542.0,1,0,16.01,13,1,16.01,0.0,0.0,0.0,16.01,11.0,1.0,0.0,0.0,0.0,0.4061,0,0,0,0.3699216511903289,Verdadero negativo
26.0,4.0,3145.0,3,0,54.77,0,0,56.02,6.45,0.0,0.0,54.94333333333329,0.0,0.0,-1.25,-1.25,-0.194,0.215,0,0,0,0.37878577261664786,Verdadero negativo
43.0,48.0,1972.0,4,1,178.76,0,0,155.77,4.56,0.0,0.0,161.72000000000003,0.0,0.0,1.54,22.98999999999998,0.338,0.7244,0,0,0,0.4490173340274449,Verdadero negativo
53.0,43.0,4095.0,2,0,145.26,0,0,139.47,10.37,0.0,0.0,136.7266666666665,0.0,0.0,5.790000000000001,5.789999999999992,0.558,0.3413,0,1,0,0.21339355942304172,Falso negativo
68.0,10.0,1961.0,2,0,49.9,0,0,48.98,0.0,0.0,0.0,52.46333333333343,0.0,0.0,0.92,0.9200000000000017,0.92,0.2421,0,0,0,0.45437887484576467,Verdadero negativo
36.0,38.0,2373.0,3,1,114.83,0,0,98.71,0.0,0.0,0.0,102.89333333333326,0.0,0.0,8.33,16.120000000000005,8.333,0.3504,0,0,0,0.3755301663013105,Verdadero negativo
50.0,31.0,2582.0,3,0,213.43,0,0,208.35,1.51,0.0,0.0,207.34333333333333,0.0,0.0,5.08,5.0800000000000125,3.373,0.7069,0,0,1,0.530096419530233,Falso positivo
35.0,23.0,8560.0,4,0,311.08,0,0,311.08,0.0,0.0,0.0,311.08,0.0,0.0,0.0,0.0,0.0,0.2359,0,0,0,0.3061279126885404,Verdadero negativo
55.0,37.0,2596.0,2,0,173.55,0,0,173.55,0.0,0.0,0.0,174.49333333333345,0.0,0.0,0.0,0.0,0.0,0.4061,0,0,0,0.4890317869860254,Verdadero negativo
33.0,42.0,5632.0,3,0,201.74,0,0,196.12,0.74,0.0,0.0,195.9000000000001,0.0,0.0,5.62,5.6200000000000045,5.617,0.3307,0,1,0,0.23851281313038133,Falso negativo
30.0,27.0,1613.0,2,0,30.39,0,0,33.230000000000004,3.04,0.0,0.0,31.203333333333273,0.0,0.0,-2.84,-2.8400000000000034,-0.935,0.5006,0,0,1,0.5446961182726047,Falso positivo
32.0,79.0,2400.0,2,0,163.72,0,0,159.93,0.0,0.0,0.0,159.93,17.0,1.0,3.79,3.789999999999992,3.791,0.3307,0,0,0,0.2232490812806313,Verdadero negativo
55.0,6.0,2126.0,3,0,256.72,0,0,259.13,2.63,0.0,0.0,257.37666666666655,0.0,0.0,-2.4099999999999997,-2.409999999999968,-0.915,0.4914,0,0,1,0.531253549447462,Falso positivo
56.0,41.0,3113.0,2,1,127.25,0,0,127.15,0.0,0.0,0.0,130.35000000000016,0.0,0.0,0.0,0.09999999999999432,0.0,0.4044,0,0,0,0.3913430095004407,Verdadero negativo
46.0,21.0,2521.0,1,0,49.53,0,0,50.36,0.83,0.0,0.0,49.80666666666648,0.0,0.0,-0.83,-0.8299999999999983,-0.826,0.4164,0,0,1,0.5661115155301708,Falso positivo
48.0,90.0,6812.0,2,0,136.24,0,0,136.24,0.0,0.0,0.0,139.7700000000003,0.0,0.0,0.0,0.0,0.0,0.3426,0,0,0,0.17395837938079908,Verdadero negativo
57.0,3.0,3285.0,1,1,50.44,0,0,49.41,0.0,0.0,0.0,52.96333333333339,10.0,1.0,0.0,1.0300000000000011,0.0,0.4354,0,0,1,0.5374831594107022,Falso positivo
37.0,17.0,3996.0,2,1,118.46,0,0,117.0,0.0,0.0,0.0,117.46666666666653,0.0,0.0,0.0,1.4599999999999937,0.0,0.6479,0,0,0,0.4282530217041821,Verdadero negativo
20.0,24.0,2898.0,2,0,88.72999999999999,0,0,88.33,0.2,0.0,0.0,88.19666666666679,0.0,0.0,0.39999999999999997,0.3999999999999915,0.397,0.2317,0,0,0,0.36796028360858074,Verdadero negativo
39.34175257731959,42.0,4074.0,2,0,181.71,0,0,179.52,2.71,0.0,0.0,177.7133333333335,0.0,0.0,2.1900000000000004,2.1899999999999977,0.811,0.3787,0,0,0,0.24460296098730172,Verdadero negativo
41.0,26.0,3072.0,3,1,193.61,0,0,221.91,0.0,0.0,0.0,207.50666666666652,0.0,0.0,0.91,-28.299999999999983,0.912,0.2007,0,0,0,0.4016417942197669,Verdadero negativo
18.0,16.0,3476.786701030928,1,0,38.49,0,0,38.49,0.0,0.0,0.0,38.49,0.0,0.0,0.0,0.0,0.0,0.4164,0,0,1,0.5044883544896394,Falso positivo
30.0,18.0,5619.0,2,0,143.28,0,0,139.31,0.0,0.0,0.0,139.31,0.0,0.0,3.97,3.969999999999999,3.97,0.3307,0,0,0,0.28960850242761993,Verdadero negativo
42.0,12.0,2474.0,4,0,277.26,0,0,271.49,0.0,0.0,0.0,272.4599999999998,0.0,0.0,5.77,5.769999999999982,5.766,0.2151,0,0,0,0.4480437164671688,Verdadero negativo
65.0,27.0,3305.0,2,0,97.01,0,0,93.63,0.0,0.0,0.0,93.63,0.0,0.0,3.38,3.3800000000000097,3.384,0.7244,0,0,1,0.5349826315347435,Falso positivo
61.0,27.0,3198.0,2,0,153.28,0,0,153.28,0.0,34.0,1.0,153.28,11.333333333333334,1.0,0.0,0.0,0.0,0.3944,0,0,0,0.45713623066398795,Verdadero negativo
41.0,27.0,3638.0,1,1,47.26,0,0,39.93,3.14,0.0,0.0,37.59666666666649,0.0,0.0,5.02,7.329999999999998,1.601,0.71,0,0,0,0.49189031969571106,Verdadero negativo
24.0,39.0,4081.0,2,0,129.4,0,0,131.78,2.42,18.0,1.0,130.16666666666686,6.0,1.0,-2.38,-2.3799999999999955,-0.985,0.2359,0,0,0,0.20089900650290993,Verdadero negativo
32.0,23.0,3476.786701030928,2,0,88.61,0,0,88.23,0.0,0.0,0.0,88.23,0.0,0.0,0.38,0.37999999999999545,0.384,0.4354,0,0,0,0.44284029875433,Verdadero negativo
52.0,31.0,7087.0,2,1,99.52,0,0,101.56,0.0,0.0,0.0,106.80333333333336,0.0,0.0,1.2,-2.0400000000000063,1.203,0.3307,0,0,0,0.19917989357426816,Verdadero negativo
28.0,4.0,1860.0,1,1,24.06,0,0,22.5,5.89,27.0,1.0,21.00666666666695,9.0,1.0,-0.8300000000000001,1.5599999999999987,-0.141,0.6477,0,0,1,0.5178065559450195,Falso positivo
29.0,16.0,2643.0,2,1,153.77,0,0,129.01999999999998,4.57,0.0,0.0,134.77999999999983,11.666666666666666,1.0,4.57,24.75000000000003,0.999,0.3427,0,0,0,0.42145569788241954,Verdadero negativo
63.0,32.55123711340206,2674.0,2,1,134.53999999999996,0,0,119.09,0.0,0.0,0.0,133.73666666666682,0.0,0.0,13.76,15.44999999999996,13.76,0.3944,0,0,0,0.4943237479101672,Verdadero negativo
46.0,26.0,3146.0,3,0,140.58,10,1,140.58,0.0,16.0,1.0,140.58,5.333333333333333,1.0,0.0,0.0,0.0,0.6591,0,0,1,0.562389890937607,Falso positivo
59.0,23.0,3471.0,1,0,18.03,0,0,21.36,3.33,31.0,1.0,19.766666666666797,10.333333333333334,1.0,-3.33,-3.3299999999999983,-1.0,0.5166,0,0,0,0.4289794907493444,Verdadero negativo
19.0,46.0,2655.0,2,0,52.27,0,0,49.599999999999994,1.94,0.0,0.0,48.306666666666494,0.0,0.0,2.6700000000000004,2.670000000000009,1.382,0.4061,0,0,0,0.4294341874894482,Verdadero negativo
51.0,29.0,1649.0,2,0,35.07,0,0,35.07,0.0,26.0,1.0,37.00333333333324,15.0,2.0,0.0,0.0,0.0,0.4914,0,0,1,0.5597892702385796,Falso positivo
34.0,34.0,4955.0,2,1,121.85,0,0,116.43,4.12,0.0,0.0,116.53333333333336,0.0,0.0,1.8099999999999996,5.4199999999999875,0.437,0.3294,0,0,0,0.26535489809741697,Verdadero negativo
29.0,16.0,4700.0,2,1,107.56,0,0,105.4,0.0,0.0,0.0,109.62333333333318,0.0,0.0,0.0,2.1599999999999966,0.0,0.3294,0,0,0,0.3471999299724436,Verdadero negativo
39.34175257731959,11.0,4821.0,3,0,252.37,25,1,249.26,0.0,0.0,0.0,252.08333333333337,8.333333333333334,1.0,3.11,3.1100000000000136,3.111,0.2317,0,0,0,0.3222033427066296,Verdadero negativo
33.0,51.0,4247.0,3,0,214.86,0,0,214.86,0.0,0.0,0.0,214.86,11.0,1.0,0.0,0.0,0.0,0.3871,0,0,0,0.23911179912436847,Verdadero negativo
47.0,18.0,2112.0,1,0,63.96,0,0,63.96,0.0,0.0,0.0,63.96,0.0,0.0,0.0,0.0,0.0,0.6701,0,0,1,0.6157606175907191,Falso positivo
38.0,31.0,4250.0,1,0,84.81,0,0,84.81,0.0,0.0,0.0,85.79333333333342,8.333333333333334,1.0,0.0,0.0,0.0,0.3944,0,0,0,0.321857464331649,Verdadero negativo
53.0,29.0,2879.0,1,0,80.61,0,0,83.65,3.23,0.0,0.0,81.49666666666688,13.333333333333334,1.0,-3.04,-3.0400000000000063,-0.941,0.699,0,0,0,0.4985315474518062,Verdadero negativo
49.0,52.0,4974.0,4,0,141.13,0,0,141.13,0.0,0.0,0.0,141.13,0.0,0.0,0.0,0.0,0.0,0.2007,0,0,0,0.19453318750023452,Verdadero negativo
33.0,40.0,2710.0,2,0,43.96,0,0,43.43,2.74,0.0,0.0,42.393333333333395,0.0,0.0,0.5299999999999998,0.5300000000000011,0.192,0.3944,0,0,0,0.40428398233697577,Verdadero negativo
39.34175257731959,28.0,2248.0,3,0,69.33,36,1,64.34,5.7,0.0,0.0,65.39666666666687,0.0,0.0,4.989999999999999,4.989999999999995,0.875,0.4353,0,0,0,0.4438072447834546,Verdadero negativo
18.0,23.0,3065.0,1,0,82.08,0,0,81.33,0.0,0.0,0.0,81.33,0.0,0.0,0.75,0.75,0.748,0.6726,0,0,1,0.5496066472643303,Falso positivo
43.0,5.0,3328.0,2,0,35.08,0,0,35.08,0.0,24.0,1.0,36.66333333333332,8.0,1.0,0.0,0.0,0.0,0.3307,0,0,0,0.49694076870376014,Verdadero negativo
58.0,39.0,4716.0,3,0,228.84,0,0,228.84,0.0,0.0,0.0,230.65,0.0,0.0,0.0,0.0,0.0,0.3787,0,0,0,0.23977535102310388,Verdadero negativo
30.0,32.0,3774.0,2,0,35.81,0,0,35.81,0.0,0.0,0.0,35.81,0.0,0.0,0.0,0.0,0.0,0.4834,0,0,0,0.4381243878843769,Verdadero negativo
53.0,47.0,1895.0,1,0,16.41,0,0,16.41,0.0,0.0,0.0,17.910000000000228,9.0,1.0,0.0,0.0,0.0,0.4311,0,0,0,0.39011985510775427,Verdadero negativo
32.0,24.0,5537.0,2,0,158.39,0,0,158.39,0.0,0.0,0.0,159.48666666666648,0.0,0.0,0.0,0.0,0.0,0.2151,0,0,0,0.2416544284528567,Verdadero negativo
47.0,120.0,7955.0,3,0,271.32,0,0,259.2,2.71,21.0,1.0,257.39333333333326,7.0,1.0,12.120000000000001,12.120000000000005,4.473,0.2007,0,0,0,0.2598432424026072,Verdadero negativo
18.0,35.0,5107.0,1,0,83.9,0,0,82.62,0.0,0.0,0.0,82.82333333333322,0.0,0.0,1.28,1.2800000000000011,1.284,0.4914,0,0,0,0.34524565704159627,Verdadero negativo
31.0,78.0,2916.0,2,0,94.51,0,0,95.62,1.11,0.0,0.0,99.93666666666685,0.0,0.0,-1.11,-1.1099999999999994,0.0,0.3307,0,0,0,0.3265681565232262,Verdadero negativo
53.0,57.0,3476.786701030928,2,0,82.7,0,0,82.7,0.0,0.0,0.0,82.7,0.0,0.0,0.0,0.0,0.0,0.5129,0,0,0,0.4193524572842453,Verdadero negativo
45.0,50.0,2976.0,2,0,48.72,36,1,48.97,0.25,0.0,0.0,51.19333333333322,0.0,0.0,-0.25,-0.25,-0.251,0.5166,0,0,0,0.49585507781216004,Verdadero negativo
43.0,22.0,2005.0,2,0,123.89,0,0,123.89,0.0,28.0,1.0,124.26000000000016,9.333333333333334,1.0,0.0,0.0,0.0,0.7087,0,0,1,0.5890323380990204,Falso positivo
38.0,7.0,3476.786701030928,2,1,33.38,0,0,30.54,0.0,0.0,0.0,31.48333333333335,0.0,0.0,4.95,2.8400000000000034,4.951,0.5129,0,0,1,0.5677868545300924,Falso positivo
39.34175257731959,53.0,2140.0,2,0,147.17,0,0,147.17,0.0,0.0,0.0,149.39666666666696,0.0,0.0,0.0,0.0,0.0,0.6656,0,0,0,0.4797075247826066,Verdadero negativo
48.0,20.0,2244.0,2,0,32.38,0,0,32.38,0.0,0.0,0.0,33.02333333333345,0.0,0.0,0.0,0.0,0.0,0.2007,0,0,0,0.4407954062177597,Verdadero negativo
39.0,32.0,5139.0,2,1,96.51,0,0,105.64,0.0,51.0,1.0,105.43666666666671,17.0,1.0,2.6,-9.129999999999995,2.599,0.215,0,0,0,0.2560532531025594,Verdadero negativo
41.0,30.0,2980.0,1,0,21.86,0,0,18.16,0.0,0.0,0.0,18.16,5.333333333333333,1.0,3.7,3.6999999999999993,3.696,0.5166,0,0,1,0.5238674500489654,Falso positivo
49.0,37.0,3775.0,1,1,61.8,0,0,53.86,0.0,0.0,0.0,53.13333333333324,0.0,0.0,1.23,7.939999999999998,1.227,0.3787,0,1,0,0.3605731412906284,Falso negativo
25.0,86.0,3094.0,1,1,49.3,0,0,39.29,0.0,0.0,0.0,39.87333333333339,0.0,0.0,7.65,10.009999999999998,7.649,0.3954,0,0,0,0.32929856020284876,Verdadero negativo
36.0,20.0,5535.0,1,1,70.68,0,0,68.35,2.57,0.0,0.0,70.81666666666648,7.0,1.0,-2.57,2.3300000000000125,-1.0,0.5216,0,0,0,0.35093731612634954,Verdadero negativo
43.0,64.0,4623.0,2,0,35.22,0,0,32.17,0.0,0.0,0.0,32.17,0.0,0.0,3.05,3.049999999999997,3.046,0.4353,0,0,0,0.3810855806177239,Verdadero negativo
56.0,25.0,3806.0,2,1,33.989999999999995,0,0,33.160000000000004,2.09,45.0,1.0,34.346666666666536,15.0,1.0,-0.1499999999999999,0.8299999999999912,-0.069,0.5166,0,0,0,0.41249087973280113,Verdadero negativo
32.0,6.0,1550.0,4,0,80.62,0,0,80.62,0.0,0.0,0.0,80.62,0.0,0.0,0.0,0.0,0.0,0.4834,0,0,1,0.6223699169562955,Falso positivo
35.0,22.0,4277.0,1,0,21.7,0,0,21.3,0.0,0.0,0.0,21.3,0.0,0.0,0.4,0.3999999999999986,0.401,0.3944,0,0,0,0.3841239700877027,Verdadero negativo
61.0,32.55123711340206,2538.0,4,0,88.73,0,0,86.37,0.0,0.0,0.0,86.37,12.0,1.0,2.36,2.3599999999999994,2.362,0.7244,0,0,1,0.6045557961220983,Falso positivo
49.0,17.0,2662.0,1,0,20.33,0,0,15.79,0.0,0.0,0.0,15.79,0.0,0.0,4.54,4.539999999999999,4.54,0.6551,0,0,0,0.3517614867699118,Verdadero negativo
39.0,43.0,4429.0,2,0,143.67000000000002,26,1,142.34,3.25,0.0,0.0,143.8633333333334,0.0,0.0,1.33,1.3300000000000125,0.41,0.3427,0,0,0,0.3042527588323518,Verdadero negativo
32.0,40.0,7397.0,2,0,176.72,0,0,170.39,0.0,0.0,0.0,179.1500000000001,8.666666666666666,1.0,6.33,6.3300000000000125,6.327,0.2317,0,0,0,0.17714822489668117,Verdadero negativo
39.34175257731959,31.0,4812.0,5,1,333.67,0,0,340.09000000000003,0.0,0.0,0.0,343.59999999999985,0.0,0.0,0.0,-6.420000000000016,0.0,0.3267,0,0,0,0.32244770592353283,Verdadero negativo
28.0,20.0,1952.0,2,0,81.47,24,1,81.47,0.0,36.0,1.0,82.41000000000011,12.0,1.0,0.0,0.0,0.0,0.6701,0,0,1,0.6403668896606048,Falso positivo
